comparison	element	configuration	system	epsilon	status	left_min_volume	left_bulk_modulus_ev_ang3	left_bulk_deriv	right_min_volume	right_bulk_modulus_ev_ang3	right_bulk_deriv
total_original	Cs	X/SC	Cs-X/SC	0.557625197314	ok	129.467251699	0.0100767967287	3.65312479056	128.334514808	0.00960598822672	3.70254563195
total_original	Cu	X/BCC	Cu-X/BCC		missing_fit						
total_original	Cu	X/Diamond	Cu-X/Diamond	0.597844459692	ok	38.7082315704	0.348773400411	4.9847199961	38.3376932801	0.341285895977	5.02170653572
total_original	Cu	X/FCC	Cu-X/FCC	0.650157734858	ok	12.0778102269	0.891263624265	4.91659969932	11.948957092	0.881183508082	5.26019725437
total_original	Cu	X/SC	Cu-X/SC	0.605129829213	ok	14.068460072	0.651555378495	4.96918711196	13.931362204	0.641880556328	5.01811444883
total_original	Dy	X/BCC	Dy-X/BCC		missing_fit						
total_original	Dy	X/Diamond	Dy-X/Diamond		missing_fit						
total_original	Dy	X/FCC	Dy-X/FCC		missing_fit						
total_original	Dy	X/SC	Dy-X/SC		missing_fit						
total_original	Er	X/BCC	Er-X/BCC		missing_fit						
total_original	Er	X/Diamond	Er-X/Diamond		missing_fit						
total_original	Er	X/FCC	Er-X/FCC		missing_fit						
total_original	Er	X/SC	Er-X/SC		missing_fit						
total_original	Es	X/BCC	Es-X/BCC		missing_fit						
total_original	Es	X/Diamond	Es-X/Diamond		missing_fit						
total_original	Es	X/FCC	Es-X/FCC		missing_fit						
total_original	Es	X/SC	Es-X/SC		missing_fit						
total_original	Eu	X/BCC	Eu-X/BCC		missing_fit						
total_original	Eu	X/Diamond	Eu-X/Diamond		missing_fit						
total_original	Eu	X/FCC	Eu-X/FCC		missing_fit						
total_original	Eu	X/SC	Eu-X/SC		missing_fit						
total_original	F	X/BCC	F-X/BCC	0.0181807081488	ok	10.0858774451	0.328872108748	5.60327080175	10.0829989304	0.330294513887	5.59358635726
total_original	F	X/Diamond	F-X/Diamond	0.102109493518	ok	28.9410415554	0.24071131151	5.35218857312	28.9876676109	0.239823724517	5.35061864054
total_original	F	X/FCC	F-X/FCC	0.0175896827062	ok	10.1449004796	0.311651281385	5.69015331305	10.1425920463	0.314488443007	5.6789887334
total_original	F	X/SC	F-X/SC	0.105053508979	ok	10.4990354238	0.389195554084	5.47628548448	10.5167142193	0.385825536668	5.44735025556
total_original	Fe	X/BCC	Fe-X/BCC	0.369497824913	ok	10.560200596	1.6478765543	4.63570826999	10.4982182966	1.66924332337	4.60322432778
total_original	Fe	X/Diamond	Fe-X/Diamond	0.587531100796	ok	29.181768928	0.943284087557	4.35607709127	28.900916396	0.966327518602	4.45660440485
total_original	Fe	X/FCC	Fe-X/FCC	0.386074910366	ok	10.3217028978	1.75694542033	4.62081890915	10.2582977872	1.78076845896	4.5917422561
total_original	Fe	X/SC	Fe-X/SC	0.445635980113	ok	11.731592853	1.27579977693	4.50443297963	11.6474842702	1.3015565398	4.54508812871
total_original	Fm	X/BCC	Fm-X/BCC		missing_fit						
total_original	Fm	X/Diamond	Fm-X/Diamond		missing_fit						
total_original	Fm	X/FCC	Fm-X/FCC		missing_fit						
total_original	Fm	X/SC	Fm-X/SC		missing_fit						
total_original	Fr	X/BCC	Fr-X/BCC		missing_fit						
