comparison	element	configuration	system	epsilon	status	left_min_volume	left_bulk_modulus_ev_ang3	left_bulk_deriv	right_min_volume	right_bulk_modulus_ev_ang3	right_bulk_deriv
pseudopotential_improved	Po	X/FCC	Po-X/FCC	0.19704608467	ok	32.656618668	0.31277281536	4.91781624023	32.5582151967	0.31017403617	4.8638121246
pseudopotential_improved	Po	X/SC	Po-X/SC	0.0473873562187	ok	37.5494641798	0.287697508939	4.8248323533	37.5784409242	0.286293996666	4.77135405162
pseudopotential_improved	Pr	X/BCC	Pr-X/BCC		missing_fit						
pseudopotential_improved	Pr	X/Diamond	Pr-X/Diamond		missing_fit						
pseudopotential_improved	Pr	X/FCC	Pr-X/FCC		missing_fit						
pseudopotential_improved	Pr	X/SC	Pr-X/SC		missing_fit						
pseudopotential_improved	Pt	X/BCC	Pt-X/BCC	0.0711787420868	ok	15.8211838424	1.51109863859	5.13636858557	15.8391861999	1.49053438466	5.12197795259
pseudopotential_improved	Pt	X/Diamond	Pt-X/Diamond	0.073883080368	ok	48.1614952198	0.726348418473	5.46408635958	48.218628167	0.714885858085	5.43882555755
pseudopotential_improved	Pt	X/FCC	Pt-X/FCC	0.085034192665	ok	15.6321899789	1.5651110884	5.51160217445	15.6535578131	1.5420020182	5.49562031941
pseudopotential_improved	Pt	X/SC	Pt-X/SC	0.0444381277572	ok	18.0681682026	1.17095070186	5.6920465616	18.0810477935	1.15583233286	5.64883738508
pseudopotential_improved	Pu	X/BCC	Pu-X/BCC		missing_fit						
pseudopotential_improved	Pu	X/Diamond	Pu-X/Diamond		missing_fit						
pseudopotential_improved	Pu	X/FCC	Pu-X/FCC		missing_fit						
pseudopotential_improved	Pu	X/SC	Pu-X/SC		missing_fit						
pseudopotential_improved	Ra	X/BCC	Ra-X/BCC		missing_fit						
pseudopotential_improved	Ra	X/Diamond	Ra-X/Diamond		missing_fit						
pseudopotential_improved	Ra	X/FCC	Ra-X/FCC		missing_fit						
pseudopotential_improved	Ra	X/SC	Ra-X/SC		missing_fit						
pseudopotential_improved	Rb	X/BCC	Rb-X/BCC	0.112846038774	ok	91.2996680797	0.0172757797191	3.6443989268	91.1379436113	0.0173105538214	3.66586850819
pseudopotential_improved	Rb	X/Diamond	Rb-X/Diamond	0.111739155008	ok	283.168970612	0.00598956398534	3.50104168616	282.693725254	0.00600357034234	3.31374685651
pseudopotential_improved	Rb	X/FCC	Rb-X/FCC	0.112836711748	ok	91.5693996346	0.0170611958583	4.09271761936	91.4076769844	0.0171029276691	4.09265563416
pseudopotential_improved	Rb	X/SC	Rb-X/SC	0.115065988191	ok	99.1449564314	0.0133360243488	3.74222765406	98.9671765437	0.0133587712696	3.73007985567
pseudopotential_improved	Re	X/BCC	Re-X/BCC	0.583116408838	ok	14.9564455276	2.21898440577	4.53603397914	15.0993052486	2.19501846771	4.55195554654
pseudopotential_improved	Re	X/Diamond	Re-X/Diamond	0.44161633092	ok	44.8241399482	1.11177493589	4.15217671981	45.1407612704	1.10643221639	4.20443107247
pseudopotential_improved	Re	X/FCC	Re-X/FCC	0.491757441317	ok	14.8922345529	2.2815518252	4.4387480271	15.0105751922	2.25630254225	4.47803877142
pseudopotential_improved	Re	X/SC	Re-X/SC	0.519801814657	ok	17.0092762253	1.63136533861	5.11547786388	17.1527849236	1.61071689517	5.17380405516
pseudopotential_improved	Rh	X/BCC	Rh-X/BCC	0.539456428997	ok	14.6010333892	1.44701104063	5.04302227221	14.4743734216	1.45204036103	5.02379585715
pseudopotential_improved	Rh	X/Diamond	Rh-X/Diamond	0.539853817229	ok	42.263843169	0.799634716912	5.12339860064	41.8967660356	0.802229540473	5.11763866658
pseudopotential_improved	Rh	X/FCC	Rh-X/FCC	0.51773421546	ok	14.1665138084	1.59726508825	5.2064037053	14.0489012891	1.60226623956	5.18704842779
pseudopotential_improved	Rh	X/SC	Rh-X/SC	0.546715340748	ok	16.4523490242	1.13669289997	4.9064234368	16.3075485975	1.13976255226	4.90302305394
pseudopotential_improved	Rn	X/BCC	Rn-X/BCC	0.0662213957328	ok	95.5566158605	0.00318384077806	7.21971438002	95.4525228202	0.00322014324719	7.25273338696
